ScanNo,SumSn,ratio_0,ratio_1,ratio_5,ratio_10,ratio_10,ratio_5,ratio_1,ratio_0
43031,26.786,0,0,0,0,0,0,0,0
43049,479.02,0.0026037,0.64928,3.0402,7.0186,5.8505,2.9066,0.53022,0.0019752
43086,115.04,0.0026974,0.72444,2.4662,7.2078,5.5977,2.8835,1.1162,0.0013543
43123,174.66,0.0044542,0.4985,3.2255,6.7305,5.5323,3.299,0.70386,0.0059153
43133,149.78,0.015436,0.6031,3.1157,6.8985,5.9546,3.0922,0.30611,0.014354
43150,436.86,0.11349,0.62135,2.8635,6.9191,5.4783,3.1969,0.68642,0.12097
43157,1159.1,0.015561,0.54681,2.996,7.2169,5.8835,2.7606,0.56659,0.014052
43163,231.9,0.0067922,0.57545,2.8738,6.8711,6.1018,2.888,0.67763,0.0053699
43199,141.31,0.011164,0.0107,2.7186,7.7234,6.1688,3.3506,0.0058639,0.010899
43241,188.01,0.5896,1.0107,2.8762,6.3085,5.1147,2.5518,0.78036,0.76805
43245,0,0,0,0,0,0,0,0,0
43259,102.03,0.0017923,0.00051855,2.052,6.6114,7.2395,3.3413,0.75233,0.0012416
43269,348.53,0.0028684,0.93919,2.9382,5.9316,5.2562,3.2283,1.0573,0.64643
43292,1578.1,0.01551,0.57934,3.1006,7.0548,5.8674,2.8615,0.50648,0.014403
43311,103.52,0.0059071,0.0044277,2.569,6.3656,7.0157,3.2411,0.7941,0.0041988
43329,518.86,0.0065836,0.54883,2.8101,6.9826,5.9975,3.0323,0.61668,0.0054117
43346,542.96,0.0065918,0.58946,2.8571,7.1007,6.1257,2.8151,0.49985,0.0055328
43370,53.325,0.0062419,1.0048,3.0631,6.2566,6.0913,2.8675,0.70539,0.0050217
43412,263.89,0.0066789,0.42745,2.7177,7.3158,5.6682,3.2777,0.58091,0.0055322
43427,159.72,0.0037799,0.64681,2.5683,7.0035,5.9347,3.0871,0.7501,0.0057742
43448,143.22,0.01148,0.010873,3.1223,7.1564,6.5989,3.0821,0.0067234,0.011239
43452,168.28,0.0067453,0.31601,2.8839,7.1855,6.0435,2.8831,0.67589,0.0052463
43454,67.699,0.010587,0.009194,3.2987,6.9581,5.8498,3.8584,0.0050583,0.010178
43488,138.22,0.0047733,0.38004,2.1852,6.5991,6.3185,3.7126,0.79388,0.0058686
43498,32.207,0,0,0,0,0,0,0,0
43508,52.151,0.001305,0.00051427,3.6678,8.6501,7.677,0.00065385,0.0012423,0.0013393
43548,77.513,0.011021,0.010581,2.725,8.0856,5.7966,3.3549,0.0055426,0.010742
43567,155.32,0.0048715,0.31446,3.0396,6.785,6.4274,2.9144,0.50751,0.0066535
43582,439.61,0.099525,0.73904,3.0483,7.0657,5.6511,2.7216,0.67288,0.0018554
43608,544.76,0.015355,0.57715,2.757,7.3054,5.7272,3.0807,0.52315,0.014027
43616,260.17,0.0073247,1.0262,3.164,6.6372,5.4384,3.0102,0.7063,0.010456
43626,131.28,0.011441,0.34353,2.6339,6.5445,5.9081,3.8033,0.74681,0.008376
43642,1455.5,0.05091,0.64978,2.8001,6.8717,5.9895,2.9952,0.60959,0.033165
43672,289.91,0.0066601,0.47672,2.9456,6.9422,6.0326,3.1032,0.48742,0.0057441
43690,346.94,0.0068435,0.47276,3.091,6.992,6.0215,2.8319,0.57836,0.0055863
43700,109.33,0.015419,0.46714,3.0686,6.4831,6.4577,2.9062,0.58793,0.013915
43715,134.09,0.0042919,1.2837,3.4356,6.444,5.4422,3.3843,0.0014481,0.0044447
43750,145.06,0.00090981,0.75585,2.9366,7.0581,5.3636,2.9523,0.93222,0.00037815
43758,88.69,0.01127,0.0101,2.4583,7.8381,6.6296,3.0354,0.0063528,0.010878
43770,692.63,0.0007804,0.4752,2.3953,6.3331,6.2274,3.6618,0.82418,0.082187
43787,112.92,0.0050425,0.4854,2.7884,7.343,6.4389,2.9324,0.0019107,0.0049531
43818,232.4,0.0028156,0.55681,2.9197,6.8778,6.0518,2.8585,0.73118,0.0015134
43859,106.66,0.0040937,0.4993,1.7362,6.7088,6.2861,3.6443,1.1156,0.0056087
43860,1167.9,0.84343,0.88686,2.7059,5.3958,5.311,2.9164,1.1107,0.82996
43887,115.79,0.011314,0.010688,3.3378,7.4772,5.9909,3.1547,0.0062783,0.011059
4390,491.46,0.006837,0.51383,2.9621,7.091,5.633,3.4118,0.37528,0.0063154
43934,73.46,0.00048683,0.73364,2.228,6.9907,5.9505,3.3733,0.72288,0.00043562
43939,371.46,0.015641,0.51064,3.2054,7.3222,5.7107,2.7012,0.52025,0.013877
43942,190.49,0.0017412,1.3402,4.4137,6.2724,4.8346,2.7721,0.36097,0.0043474
43976,37.269,0,0,0,0,0,0,0,0
43978,90.317,0.012585,0.75827,2.8768,7.4766,5.3679,3.4894,0.0062101,0.012212
44000,82.432,0.00091223,0.00090388,0.00055697,10.723,9.2728,0.00040044,0.00090266,0.00088959
44020,1117.8,0.00054989,0.7556,2.8774,6.5764,6.0758,2.9697,0.71568,0.028923
44059,46.8,0,0,0,0,0,0,0,0
44069,156.08,0.0025378,0.69068,3.0514,6.8984,5.5103,3.1291,0.71589,0.0017459
44075,85.528,0.62001,0.97362,1.9246,5.6383,5.5983,3.3183,1.3862,0.54065
44078,961.92,0.0068408,0.50348,3.1453,6.998,6.11,2.6939,0.53671,0.0057301
44080,101.73,0.00052249,0.64518,2.9799,6.2379,6.4041,3.2744,0.45727,0.00069763
44089,396.37,0.015646,0.57053,2.9094,7.0094,5.6477,3.2773,0.55626,0.013661
44091,328.2,0.013226,0.34609,2.4645,6.7447,6.3455,3.5059,0.56439,0.015714
44107,128.96,0.0037592,0.57043,2.4848,6.4049,5.7516,3.5588,1.2202,0.0055387
44108,170.42,0.26307,0.61611,2.4777,7.4206,5.2925,3.1335,0.79462,0.0018719
44139,345.77,0.39902,0.65012,2.0486,5.9855,6.2132,3.3367,0.85913,0.50771
44141,313.7,0.0066496,0.46614,2.5852,7.4575,5.742,3.124,0.6132,0.005355
44157,611.29,0.0026776,0.51279,3.0202,6.8701,5.8443,3.1437,0.60442,0.0018262
44164,65.149,1.7492,1.6064,2.9215,4.54,4.4481,2.3588,1.0981,1.2778
44220,66.648,0.0062148,1.0927,3.0409,5.4193,6.1179,2.8285,1.4866,0.0078042
44235,32.191,0,0,0,0,0,0,0,0
44238,150.8,0.006624,0.57649,2.6435,7.1426,5.8526,3.4272,0.34502,0.0059662
44272,443.42,0.0046201,0.4499,2.7224,6.6595,5.9605,3.4539,0.74324,0.0058867
44273,210.22,0.0063248,0.95925,3.0327,6.6668,5.9637,2.8105,0.55555,0.0052358
44293,537.3,0.0063121,0.83257,2.9212,6.8439,5.615,2.8764,0.90017,0.0045679
44298,505.76,0.46954,0.819,2.8606,6.5182,5.4879,3.0135,0.83076,0.00050308
44299,260.15,0.0065915,0.55516,2.9175,6.9782,6.0245,2.8791,0.63386,0.005113
44316,286.3,0.010896,0.0092625,3.5646,6.8514,5.6827,3.8648,0.0057434,0.010537
44344,71.523,0.0087973,0.0034639,2.582,7.3749,6.2248,3.7907,0.0065461,0.0087873
44352,192.85,0.0065519,0.61051,2.3938,6.6514,6.8633,2.9544,0.51439,0.0056865
44386,147.01,0.0025133,0.67967,2.7831,6.8025,5.7996,3.1407,0.79042,0.0015269
44393,86.59,0.010686,0.0090818,3.6791,7.0804,5.2837,3.9213,0.00532,0.010306
44405,474.74,0.27255,0.46858,2.5048,6.3373,5.869,3.4628,0.78599,0.29901
44411,0,0,0,0,0,0,0,0,0
44427,543.49,0.015294,0.64191,2.6731,6.9845,6.1092,3.002,0.55994,0.013967
44461,227.34,0.00061759,0.86737,3.0731,6.646,5.6461,2.685,0.73218,0.34964
44480,444.38,0.015405,0.55895,2.9739,7.1484,5.9778,2.7433,0.56847,0.013754
44561,247.18,0.0010544,0.4319,2.1074,6.5738,6.4379,3.6047,0.84097,0.0022188
4459,89.83,0.0060011,0.62774,3.1501,7.2576,5.5258,3.001,0.0024979,0.42921
44612,44.179,0,0,0,0,0,0,0,0
44623,385.71,0.0066028,0.59014,3.235,7.0413,5.7617,2.9505,0.40879,0.0058195
44652,757.82,0.12727,0.49832,2.7424,6.4728,6.0855,3.3514,0.65849,0.063746
44654,598.04,0.0026184,0.6219,2.9839,7.1674,5.9731,2.7083,0.54088,0.0018937
44662,515.44,0.0038995,0.6291,2.649,6.2411,6.2966,3.4416,0.73279,0.0057963
44666,1076.1,0.01555,0.53786,2.9158,7.2627,5.768,2.9968,0.48898,0.014314
44678,464,0.015499,0.46332,2.8372,7.0025,6.3033,2.7839,0.58072,0.013593
44691,427.85,0.0044273,0.47281,2.5097,7.1198,5.7268,3.2226,0.93832,0.0055762
44718,3514.1,0.081381,0.97676,3.5671,7.0481,5.3754,2.5771,0.37392,0.00014479
44722,205.69,0.011683,0.33399,2.5124,6.2631,7.0715,3.1849,0.61267,0.0098016
44726,485.29,0.0028072,0.70247,2.882,7.2628,5.5813,2.9456,0.62144,0.0016034
44729,120.01,0.001024,0.46841,2.3612,7.1115,5.7907,3.2015,1.0638,0.0018658
44747,0,0,0,0,0,0,0,0,0
44778,184.83,0.0031919,0.5186,1.8932,6.4138,6.3648,3.6894,0.68095,0.43604
44812,114.13,0.0085837,0.0032166,2.7352,7.6392,5.9084,3.6902,0.0065934,0.008606
44884,28.348,0,0,0,0,0,0,0,0
44890,221.09,0.0041768,0.55787,2.6586,6.3254,6.4188,3.4533,0.5758,0.0061239
44911,146.49,0.00062595,0.4939,3.1082,8.0965,4.3831,3.4032,0.51408,0.0004997
45013,284.43,0.25483,0.61723,3.0812,6.8216,5.5595,2.9738,0.69169,0.00015546
45032,223.5,3.0248,1.9299,2.2601,2.6317,2.8889,2.5412,2.4562,2.2673
45105,99.172,0.0014379,0.0013923,0.00051856,10.277,9.7159,0.001211,0.001394,0.0014351
45125,189.98,0.57308,0.72085,2.9068,6.193,5.464,3.0441,0.70066,0.39746
45144,483.09,0.015349,0.68072,2.907,7.0083,5.8722,2.9116,0.59129,0.01353
45163,453.83,0.0013256,0.31538,2.3105,6.7578,6.3892,3.4541,0.76936,0.0023519
45183,65.731,0.0090226,0.95228,2.5021,6.8036,6.0473,3.6647,0.0084015,0.012543
45189,249.8,0.00090558,0.5315,2.3983,7.0256,5.8422,3.5173,0.68192,0.002175
45221,115.6,0.00026434,0.93649,2.4441,7.1066,5.3781,3.1507,0.9836,0.00021525
45231,256.98,0.20818,0.7268,2.4701,6.1753,5.7173,3.4954,0.88981,0.31714
45233,382.91,0.0020775,0.95041,3.9727,6.808,5.1595,2.701,0.40217,0.0041788
45242,90.596,0.0014541,0.00042703,2.5259,7.1663,6.189,3.0541,1.0619,0.00091691
45260,446.73,0.0066178,0.52624,3.0945,6.9641,5.8787,2.922,0.60267,0.0052471
45283,144.51,0.010926,0.0093684,3.4201,7.1423,5.8288,3.5722,0.0057605,0.010549
45339,233.77,0.015503,0.4297,2.7608,7.2419,6.2512,2.7844,0.50264,0.013927
45350,245.44,0.22047,0.68043,2.5825,6.4874,5.7434,3.2556,0.66323,0.36695
45364,177.79,0.0065998,0.4938,2.6568,7.0728,5.968,3.0558,0.74124,0.0049766
45406,138.51,0.97153,1.289,2.9665,5.3488,4.3781,2.5686,1.6346,0.84278
45437,483.13,1.4877,1.3956,2.8252,4.9896,3.8754,2.7718,1.35,1.3046
45438,112.84,0.004471,0.44703,2.8631,6.3182,6.1957,3.6283,0.53671,0.0063488
45467,187.78,0.015592,0.41989,3.1403,7.015,6.4205,2.7174,0.25678,0.014434
45516,141.98,0.0064885,0.63613,2.9207,6.6283,6.1465,2.9094,0.74736,0.0051405
45523,155.51,0.0063842,0.71765,3.2324,6.2607,5.7445,3.1054,0.92811,0.0048886
45529,179.64,0.015648,0.58565,2.5298,7.6276,5.2943,3.2707,0.66311,0.01319
45541,32.354,0,0,0,0,0,0,0,0
45560,1470.1,0.011278,0.51401,3.0343,6.7425,6.0576,3.0302,0.56497,0.045177
45590,560.66,0.092904,0.64754,2.895,7.1294,5.831,2.8037,0.59847,0.0019101
45604,0,0,0,0,0,0,0,0,0
45613,366.9,0.015356,0.67029,2.8664,7.1204,5.8225,3.0374,0.45362,0.013993
45614,129.59,0.0066376,0.49138,2.9792,7.1721,5.8423,2.8861,0.61711,0.0052459
45618,341.92,0.0066252,0.52476,2.8533,6.903,6.1365,3.0897,0.48044,0.0057541
45620,150.45,0.011228,0.0042585,2.0627,7.2493,6.5068,3.2349,0.91911,0.011618
45650,300.18,0.0043313,0.49246,2.4943,6.9117,6.3262,3.2018,0.56297,0.0062355
45679,77.497,0.015336,1.3683,3.2018,6.9026,4.6468,2.8443,1.0087,0.012137
45688,114.36,0.001678,0.39997,3.3484,6.3887,5.5337,3.2556,0.69655,0.37546
45718,184.19,0.011388,0.0099058,2.9712,7.6112,6.33,3.0484,0.0068497,0.011039
45721,153.36,0.0067806,0.58741,3.0837,7.2057,5.3303,3.0614,0.71954,0.0051092
45727,351.18,0.26418,0.75903,3.2259,6.5644,5.6267,2.6814,0.64107,0.23729
45736,1028.7,0.0068545,0.47111,2.9087,7.246,5.9225,2.9051,0.534,0.0056653
45759,298.48,0.0041184,0.50424,2.3325,7.0243,6.2732,3.3661,0.48911,0.0064664
45775,252.89,0.0045834,0.42874,2.6572,6.5332,6.1947,3.2269,0.949,0.0056718
45789,37.164,0,0,0,0,0,0,0,0
45819,41.882,0,0,0,0,0,0,0,0
45831,282.31,0.0026195,0.5357,3.0497,6.8422,5.8902,2.936,0.74195,0.0015702
45936,54.763,0.011383,0.0098115,3.2551,7.2446,6.9776,2.4837,0.0068412,0.010994
45939,0,0,0,0,0,0,0,0,0
45941,172.68,0.00056976,0.94662,2.8903,6.2044,5.3394,3.354,0.9352,0.3296
45965,16.631,0,0,0,0,0,0,0,0
45966,132.29,0.0066728,0.51006,3.1578,7.6489,5.6319,2.6022,0.43685,0.0056461
45970,353.52,0.00047076,0.60004,2.7492,6.489,5.795,3.4426,0.84302,0.080743
45971,296.22,0.0028355,0.5287,2.9237,7.2564,5.9774,2.8422,0.46663,0.0020715
45975,686.2,0.18634,0.67897,3.026,6.4884,5.7598,2.9397,0.77539,0.14543
45980,343.16,0.0065982,0.53523,2.7983,6.8667,6.0043,3.1935,0.58987,0.0054761
46005,138.97,0.0050731,0.43819,3.0391,7.2359,5.8979,3.3769,0.0019542,0.0049972
46011,57.794,0.0012094,0.00034917,3.1694,5.6341,5.1335,4.6121,1.4486,0.00073129
46021,25.111,0,0,0,0,0,0,0,0
46023,39.556,0,0,0,0,0,0,0,0
46066,367.15,0.013385,0.40052,2.7415,6.7159,6.0627,3.4911,0.55968,0.01522
46068,49.261,0,0,0,0,0,0,0,0
46069,0,0,0,0,0,0,0,0,0
46078,471.2,0.0067296,0.409,2.9019,7.612,6.1445,2.4971,0.42292,0.0058443
46134,29.173,0,0,0,0,0,0,0,0
46144,45.979,0,0,0,0,0,0,0,0
46204,311.36,1.1065,1.4122,2.3387,4.931,4.4799,3.2618,1.4697,1.0002
46235,90.92,0.004357,0.0032974,2.9121,7.6085,6.7126,2.7531,0.0018985,0.0042153
46268,372.79,0.00059397,0.54255,2.6323,6.8977,6.056,3.0804,0.79001,0.00042775
46307,0,0,0,0,0,0,0,0,0
46321,286.55,0.010372,0.47431,2.931,6.3471,6.0798,3.3433,0.80592,0.0081794
46336,89.106,0.011118,0.0093325,3.7751,7.2815,5.5944,3.3115,0.006306,0.010767
46342,256.19,0.17903,0.60468,2.5636,6.2811,5.955,3.3664,1.0481,0.0021818
46378,469.37,0.0048009,0.42679,2.8972,6.493,6.2025,3.2524,0.71739,0.0058767
46418,220.08,0.0065548,0.57721,2.9571,6.4632,5.8458,3.484,0.66088,0.0052529
46489,278.75,0.16105,0.71056,2.7604,6.9511,5.5546,3.0132,0.62066,0.22837
46505,80.051,0.54384,0.84767,3.4755,5.959,4.8316,2.8735,0.96182,0.50702
46528,206.3,0.01125,0.0098313,2.8961,7.6464,5.9534,3.4656,0.0064559,0.0109
46536,127.13,0.0065591,0.48609,2.6251,6.4123,6.4051,3.1499,0.91004,0.0049162
46537,190.84,0.0047834,0.77136,3.179,7.4269,5.5771,3.0343,0.0017498,0.0047969
46547,138.97,0.0067072,0.48662,3.1311,7.1344,6.2065,2.6611,0.36775,0.0058121
46591,447.66,0.015423,0.49773,2.8366,6.7499,6.0283,3.4062,0.45167,0.014189
46602,88.671,0.65539,0.35648,3.5638,6.4434,5.0508,2.4453,1.0505,0.43438
46615,168.2,0.36603,1.0473,2.4583,7.3006,5.3135,2.7828,0.72272,0.0088105
46621,189.72,0.011337,0.0098188,3.104,7.7778,6.1678,2.9115,0.006714,0.010973
46625,86.476,0.52629,1.1325,2.0754,6.0951,4.7863,3.1744,1.4434,0.76665
46642,43.991,0,0,0,0,0,0,0,0
46653,334.36,0.29175,0.60963,2.6881,6.8827,6.0446,2.9826,0.49832,0.0023188
46685,380.87,0.0065705,0.59996,2.8287,6.7188,6.0388,3.269,0.53263,0.0055137
46756,128.83,0.0096278,0.59173,2.7447,7.0667,5.7958,3.1042,0.67869,0.0086869
46775,43.467,0,0,0,0,0,0,0,0
46776,121.91,0.0064824,0.6522,2.9926,6.8386,5.6591,3.0965,0.74962,0.0049687
46777,155.28,0.0029008,0.69782,2.6326,5.6144,6.6099,3.3539,0.69929,0.3892
46797,109.65,0.011491,0.0045965,2.0201,7.2141,6.4512,3.3477,0.9391,0.011748
46814,91.057,0.00016827,0.64667,2.146,6.9033,6.9257,2.2395,0.54542,0.5932
46821,35.845,0,0,0,0,0,0,0,0
46823,107.17,0.00045934,0.7463,3.4489,6.781,5.5012,2.6412,0.8803,0.0006863
46825,72.697,0.0067199,0.87984,3.5204,6.8605,5.7236,2.3541,0.64978,0.005012
46843,116.25,0.43747,0.91265,2.6721,6.8956,5.6798,2.4655,0.93544,0.0013288
46869,86.849,0.0059344,0.0041331,3.1126,7.9326,5.2562,3.0632,0.62046,0.0048644
46883,155.78,1.4108,1.2567,2.3457,4.4239,3.9536,3.1769,1.7372,1.6952
46907,341.37,0.00041822,1.0626,3.8731,6.621,5.7552,2.3352,0.35131,0.0011574
46925,114.05,0.0014025,0.80087,2.6521,6.9303,5.7587,3.1829,0.67131,0.0022963
46939,5.4961,0,0,0,0,0,0,0,0
46949,1004.4,0.0029717,0.56624,2.9538,6.9641,5.9654,2.9517,0.55579,0.039967
47009,52.471,0.011228,0.0043382,2.3616,6.0455,6.3764,3.863,1.3269,0.010939
47010,188.38,0.0030781,0.4401,2.989,6.9656,6.1377,3.0483,0.41197,0.0042427
47022,356.06,0.41908,0.66495,2.4564,6.211,5.6359,3.158,1.073,0.38182
47054,490.5,0.0066987,0.46039,3.0326,7.1608,5.7421,3.1208,0.4709,0.005575
47063,316.06,0.0066165,0.5233,2.7931,6.9319,5.9847,3.1514,0.60375,0.0052682
47111,310.25,1.2393,1.3768,2.8882,5.1927,4.4768,2.5255,1.293,1.0077
47112,280.81,1.1558,1.1521,2.5893,5.0986,4.9384,2.6909,1.3743,1.0006
47131,217.64,0.0064791,0.75999,2.7969,6.9493,5.6091,3.3505,0.52246,0.0052969
47138,167.25,0.75988,1.0434,2.8799,6.0707,5.059,2.7676,0.88128,0.53829
47245,56.227,0.0017552,0.00063407,2.071,6.8338,5.8599,3.2986,1.9337,0.00067228
47257,10.026,0,0,0,0,0,0,0,0
47258,33.402,0,0,0,0,0,0,0,0
47277,25.976,0,0,0,0,0,0,0,0
47311,157.17,1.0988,1.1774,2.7292,5.9548,5.3321,2.5641,1.1392,0.0044069
47322,394.09,0.0038855,0.66402,2.8191,6.45,6.068,3.2335,0.75576,0.0057514
47391,200.44,0.0065901,0.53172,3.0545,6.8542,6.3857,2.5666,0.59502,0.0056351
47394,0,0,0,0,0,0,0,0,0
47408,78.912,0.011323,0.5131,3.0414,7.5297,6.294,2.588,0.00933,0.013133
47420,181.13,3.3097,0.27047,2.472,5.7843,4.3465,3.0157,0.8013,2.34E-05
47435,473.54,0.00051997,0.64669,2.9615,6.315,6.5631,2.7751,0.73772,0.00045707
47442,59.46,0.00048254,0.0001255,3.1608,6.9658,5.496,4.376,0.00029521,0.00047121
47458,72.982,1.1357,1.7741,2.2567,4.3883,4.1317,3.0527,2.175,1.0859
47488,455.94,0.0027648,0.5882,2.8163,7.0196,5.8346,3.1415,0.59492,0.0020189
47495,269.48,0.0066094,0.58752,2.8974,7.3943,5.8126,2.8404,0.4556,0.0055968
47555,309.6,0.0065196,0.62866,2.8271,6.9481,5.8941,3.0762,0.61387,0.0054664
47590,150.94,0.012478,0.23299,2.7581,6.362,6.9012,3.01,0.71429,0.0090558
47600,267.79,0.17969,0.4936,3.1223,6.689,6.1226,2.7607,0.63032,0.0017988
47642,76.711,0.0079184,0.61421,3.8671,7.5868,5.3769,2.5312,0.0052171,0.010637
47659,94.406,0.00066408,0.51007,3.345,6.7722,5.7653,3.2377,0.36821,0.00080826
47742,630.06,0.006623,0.51901,3.131,6.9777,5.9113,2.865,0.58408,0.0053603
47769,360.45,0.009653,0.5779,3.6292,6.6282,5.8419,2.8024,0.49859,0.012035
47772,696.84,0.0042729,0.44598,2.6298,6.5534,6.294,3.3072,0.75908,0.0061892
47808,562.51,0.006854,0.4882,3.1565,6.9281,5.8557,3.0806,0.47816,0.0058821
47819,71.575,0.0036252,0.63207,2.4497,6.064,5.6998,3.757,1.3886,0.005212
47878,244.32,1.0518,0.8749,2.298,5.4674,4.8965,3.3678,1.3118,0.73178
47910,386.65,0.0068351,0.57034,3.1289,6.8419,6.0736,2.8606,0.5122,0.0056353
47992,72.739,0.0088089,0.0037435,2.5171,7.4477,5.5977,4.4105,0.0058127,0.0086856
48011,190.33,0.25914,0.7588,2.776,7.1212,5.7797,2.6676,0.63739,0.00016196
48037,146.55,0.0060122,0.0042146,3.0847,7.4754,6.1653,3.0016,0.25735,0.0054083
48058,620.98,0.0068629,0.47269,3.2106,7.001,6.1471,2.6323,0.52383,0.0055757
48071,101.77,1.5995,1.3445,2.6285,5.7314,3.9268,3.2564,1.5118,0.00096722
48096,97.678,0.60124,1.1626,2.6385,7.4368,4.3613,2.8943,0.90523,2.44E-05
48104,209.29,0.00045965,0.69568,2.9118,6.1085,6.7281,2.5046,1.0506,0.00035444
48120,59.054,0.00091113,0.00090149,0.00054836,11.208,8.7871,0.00040436,0.00090185,0.00088808
48122,165.78,0.0012491,0.3677,2.1077,6.7458,6.3595,3.7115,0.70419,0.0023317
48138,122.98,0.70328,1.1385,2.7687,6.3145,5.1815,2.6468,0.76382,0.48293
48148,115.43,0.011238,0.0096989,3.1829,7.4227,6.1767,3.1795,0.0064724,0.010878
4817,45.819,0,0,0,0,0,0,0,0
48175,82.223,0.001472,0.69426,2.3351,8.1371,6.0109,2.8193,0.0003733,0.0015099
48186,56.346,0.011199,0.010704,2.7805,8.1027,5.4594,3.6186,0.0059709,0.010949
48199,182.17,1.2233,1.1437,2.4698,5.3208,4.3759,2.9269,1.6117,0.92793
48206,151.42,0.00040681,0.93702,3.4596,6.6488,5.4832,2.9625,0.50798,0.00055144
48221,148.39,0.0032463,0.69778,3.2882,7.1082,4.8317,2.9465,0.83494,0.28933
48235,162.64,1.8407,0.95352,2.4695,4.1887,4.0367,3.0814,2.0788,1.3507
4824,17.796,0,0,0,0,0,0,0,0
48303,94.341,0.0001835,7.07E-05,2.8096,7.6079,5.9882,3.5937,7.36E-05,0.00017288
48346,140.79,0.0036438,0.36594,2.5252,6.9576,6.2722,3.6262,0.24496,0.0042135
48349,3.7899,0,0,0,0,0,0,0,0
48352,174.49,0.010565,0.57586,2.7629,7.2179,5.6453,3.7674,0.0075842,0.012443
48354,146.78,0.0003347,0.81301,2.9397,7.2544,5.4962,3.4956,0.00017195,0.00058501
48356,26.226,0,0,0,0,0,0,0,0
48365,182.58,0.015519,0.69389,2.8751,7.2382,5.5202,2.5874,1.0577,0.011899
48366,40.771,0,0,0,0,0,0,0,0
48391,456.62,0.01539,0.64073,2.9607,6.8325,6.0225,2.9507,0.56386,0.013585
48397,437.94,0.10047,0.64156,2.72,7.0798,5.8712,2.9294,0.65181,0.0057112
48399,99.854,0.0061721,0.0052765,3.2013,7.1496,5.3657,3.8458,0.42081,0.0053622
48417,190.84,0.47376,0.4122,2.9727,6.4169,5.4827,2.9681,0.85518,0.41845
48422,234.4,0.013166,0.32161,2.5382,7.1075,6.0406,3.3128,0.65026,0.015828
48435,62.565,0.002075,0.72891,4.7475,5.5417,6.2501,2.7247,0.0014017,0.0036637
48448,1203.2,0.0065982,0.54064,2.9585,7.0782,6.0819,2.7705,0.55797,0.0055957
48493,117.22,0.0094959,0.61549,2.8536,7.8532,5.6354,2.7088,0.31192,0.012112
48494,43.96,0,0,0,0,0,0,0,0
48528,73.382,0.0015067,0.58719,3.4367,6.4671,6.7378,2.7676,0.00050667,0.0017085
48540,519.34,0.0068803,0.44996,3.0888,7.0412,5.8435,3.0775,0.48658,0.0056216
48579,153.4,0.012955,0.33636,2.5152,7.2163,6.1074,3.1202,0.67575,0.015909
48585,118.58,0.010109,0.0031253,2.5874,6.6363,6.4491,3.561,0.74215,0.010906
48595,209.89,0.0027363,0.55468,2.7802,7.5209,6.0545,2.858,0.2265,0.0025074
48632,302.06,0.0037121,0.4231,2.6053,6.5702,6.2484,3.2561,0.77556,0.11761
48644,134.13,0.0095322,0.5736,2.6085,6.8885,6.0195,2.8694,1.0237,0.0071617
48745,175.67,0.002786,0.59183,3.082,7.1397,5.4068,3.2857,0.48907,0.0020972
48799,102.4,0.82634,0.37123,3.1311,6.3992,5.2542,3.0324,0.98559,2.24E-05
48812,297.46,0.010823,0.0093235,3.4155,7.377,5.7704,3.4011,0.0055159,0.010419
48818,58.261,1.62E-05,1.0286,2.2743,5.4053,5.3668,4.0795,1.0895,0.75595
48819,35.343,0,0,0,0,0,0,0,0
48949,3.3211,0,0,0,0,0,0,0,0
48959,191.77,0.23097,0.51612,2.6729,6.6436,5.5167,3.5306,0.88666,0.0023331
49066,160.18,0.0063398,0.86411,3.0134,6.7217,5.7778,2.8916,0.72019,0.0049672
49070,38.836,0,0,0,0,0,0,0,0
49075,0,0,0,0,0,0,0,0,0
49084,284.63,2.13E-05,0.98601,3.0691,5.7721,5.332,3.0958,1.1066,0.63836
49097,361.53,0.0096614,0.62174,2.7627,7.0321,5.8534,3.1853,0.52532,0.0098047
49103,185.25,0.0107,0.36912,2.4144,7.4075,6.3488,2.519,0.9237,0.0067685
49106,156.41,0.00054935,0.52057,3.1833,6.2678,6.369,2.8461,0.81233,0.00035249
49109,44.596,0,0,0,0,0,0,0,0
49111,697.98,0.074092,0.4261,2.4716,6.8698,6.1186,3.3193,0.718,0.002553
49126,210.83,0.015546,0.71149,2.9151,6.952,5.7624,3.0733,0.5563,0.013953
49142,179.65,0.010867,0.46722,2.6288,6.8423,6.5441,3.4844,0.0091526,0.01306
49153,285.63,0.012486,0.43273,2.5095,6.8904,6.007,3.4626,0.66956,0.015712
49175,137.9,0.63242,1.0295,2.6759,6.0004,6.0115,2.5441,1.1043,0.0018468
49215,829.59,0.061392,0.65026,2.8729,6.6616,6.1035,3.0725,0.57731,0.0005977
49231,60.953,0.0010447,0.00044058,2.6567,7.5618,6.6024,3.1763,0.00039146,0.00097295
49240,80.715,0.000278,1.287,2.927,5.3817,6.7775,3.0658,0.56031,0.00045326
49250,885.89,0.001271,0.42647,2.6031,6.6814,6.2323,3.2922,0.76125,0.0020927
49259,991.27,0.0068669,0.43708,2.7423,7.1468,6.0434,3.1232,0.49452,0.0058202
49262,67.092,0.0011806,0.64966,3.0377,5.4108,6.5461,4.3529,0.00034255,0.0012133
49275,64.135,0.0013727,0.68781,2.6565,8.2902,4.837,3.5251,0.00044102,0.0015438
